Unemployment,Infant Mortality,GDP,GNI,Clean fuels and cooking technologies,Per Capita,Mortality caused by road traffic injury,Tuberculosis Incidence,DPT Immunization,HepB3 Immunization,Measles Immunization,Hospital beds,Basic sanitation services,Tuberculosis treatment,Urban population,Rural population,Non-communicable Mortality,Sucide Rate
-0.7686216214160815,-0.17109029960859765,-0.0692547836632159,-0.1006700845647403,-0.15869940083636935,-0.44795466866037387,0.5169262858466225,-0.49764088410765045,0.21620167960316028,0.2377787158351371,0.41505384930102396,-0.7057152478054355,0.282298465548391,-0.3425909530169629,0.13491677190822027,-0.13491677190822027,-0.4331644421659261,-0.504390042245618
-0.12086429170017823,2.079399438018051,1.1021731699506876,1.0652848012126959,-1.3537211307615418,-0.5500663941387809,0.34213878142156184,0.4277751835567242,-2.1082516855593068,-1.6117163373433103,-2.116016187969303,-0.895527853659706,-1.0308591563861038,0.6081909396283829,-0.25349745160460135,0.25349745160460135,-0.6470334122281584,-0.469937600584772
-0.268158319523381,0.2666125237163787,0.748512824870128,0.6992361546202317,-1.422613734606716,-0.6084247122756314,-0.42692623804870505,1.2172544277223771,-0.7409261766402085,-1.0337491332250455,-0.6110556252680275,-0.9102910563372604,-1.0965175409698316,0.6715763991380727,-0.5745916689306628,0.5745916689306628,0.2422112527674395,-0.7541702442867514
0.10056532373871918,0.8073891915889526,0.9714361655722046,0.9144640390680022,-0.15078539560918344,-0.11118444739270168,0.2907374319570037,-0.00595106014554839,0.08730254192308508,-0.4260316558591622,-0.14339157148938333,0.005595098615583487,-0.31442947703648944,0.020331085612424717,0.04989498736199002,-0.04989498736199002,0.5201735929670053,1.2359476816773656
-0.49208202672137497,-0.054886010230285304,0.5356039837115809,0.5108152301578021,-1.1337947278053466,-0.5528123729506164,1.1811188026618527,0.6787354730928259,0.421300505941025,0.5267623178942695,0.2782392526918171,-0.6108089448783004,-1.2747548872094692,0.6081909396283829,-1.1937563197409946,1.1937563197409946,-0.30934556476147557,-0.642199808889002
-1.0881411223952928,1.0296873573006298,-1.0135687850009085,-1.0261253285114569,-1.5286023599834697,-0.6233818925586301,-0.48518873952372527,0.6944204911888322,-2.5184493382350364,-1.9584966598142692,-3.0053110659291478,-0.7478958268841623,-0.9305089637317319,0.8617327776671417,-1.2074680722701507,1.2074680722701505,0.5236177923230085,-0.48716382141519504
1.0093078424898125,1.3473124149346833,-1.3602339726060546,-1.3735012906011288,-0.41837150651225946,-0.6374074372962273,0.12074127581648479,0.4330035229220597,-0.057263422180659385,-2.536463863932534,0.2782392526918171,1.3906595324072846,0.6311929795486174,0.16449272306055485,-1.2365574911871453,1.2365574911871455,0.962611994029696,-0.504390042245618
-0.7074402754705107,-0.4151193073030536,-0.3823776925325149,-0.4073388760788693,-0.26998748397911704,-0.5517607298109009,-0.22883373303363647,-0.43490081172362505,0.8314981586167546,0.8735426403652284,0.9623122357378514,-0.8617833903967245,-0.016082678622905133,0.5448054801186931,0.09596001705902937,-0.09596001705902937,-0.444420703748149,-0.32351472352617655
-0.37063706121879125,-0.8412017016901988,0.36498496773140965,0.3238860546580825,1.0654692487622917,-0.31991023078613184,-0.24048623332864025,-0.5551526171263403,0.8998644340627094,-0.09121264255197933,0.9623122357378514,2.082421029298404,0.8778592150661815,-1.3567583051719985,0.4112448937496854,-0.4112448937496854,1.6379876889630616,3.078663890482365
-0.6997926163440438,0.9212300205475381,0.2991823752032516,0.26719044743395337,-0.8211283094410797,-0.533100408714981,0.6684087896816746,0.025193052425894584,0.011102853265295537,0.17998199542331064,-0.6110556252680275,-1.0853404595139764,-1.2607605100597852,0.48142002060900346,-0.19967561924716629,0.19967561924716629,-0.29808930317925303,-0.676652250549848
-0.6332579272434032,-1.0813572330720442,0.7880991953871044,0.7562716737238573,1.0654692487622917,1.2897210794422758,-1.4173887631240485,-0.539467599030334,0.7631318831707996,0.7579491995415755,0.6886830425194377,0.10415187050611846,0.9423710814240784,0.354649101589624,1.9028358176300562,-1.9028358176300562,-1.513765554059311,-0.22015739854363864
-0.03256658476550383,0.39443724203252245,-2.2048719388312734,-1.8878559682120464,-1.4199640216220129,-0.5709837470686758,-1.6970487702041457,2.205410567770777,-0.5358273503023439,-0.05120488622399529,-0.06379723883120009,-0.45263177333307497,-0.9188580141848649,0.9251182371768315,-0.1637943976755432,0.1637943976755432,2.5047198307942145,-0.10818696314588912
-0.12300562896220557,-0.9341651331928488,0.7308432404858979,0.6819931046301974,1.0654692487622917,0.12804286782132357,-0.6832812445387939,-0.6335777076063721,0.8998644340627094,-0.09121264255197933,0.9623122357378514,1.7449763966685896,0.8770917876714373,-0.9130600886041704,0.5334973415330014,-0.5334973415330014,1.3790936725719385,2.613555928060944
-0.5439331665388997,-1.031002041008109,1.370900035621735,1.349705719475535,1.0654692487622917,3.5164194550733923,-1.755311271679166,-0.678541426148257,0.6947656077248447,-0.8025622515777395,0.6202757442148342,0.7410786145948928,0.9389304180879515,-0.15243457448789377,0.7801807398379114,-0.7801807398379113,-1.7614033088682117,-0.09957385273067766
0.6296777735967949,0.008436272337505388,0.5262089387696489,0.3274066940995595,0.02129642330868084,0.6514595881262427,0.007620457766653113,-0.7036374551018671,-0.010414328621354114,-0.09121264255197933,-0.005327673553706712,0.005595098615583487,0.9232492433145184,0.41803456109931375,1.6390661233386594,-1.6390661233386594,-0.027990778384812603,-0.003174027633341794
-0.44420760400916537,0.7081888233539655,-0.47104602205935053,-0.48463927934900697,-0.7760831171588031,-0.6088466045984606,2.2997588309822405,1.635521576949213,-0.8776587275321184,-0.5713753699304336,-0.6110556252680275,-0.26281916747880446,-0.9738017685344462,-0.08904911497820404,-0.9429722103993281,0.9429722103993281,1.2552747951674879,0.8134158512817412
-0.6409056228367855,0.008436272337505388,-0.12568492822282903,-0.18540272398366542,0.02129642330868084,1.3671702297513153,0.007620457766653113,-0.32510568505158055,-0.010414328621354114,-0.09121264255197933,-0.005327673553706712,0.005595098615583487,0.9423710814240784,0.7983473181574521,1.9028358176300562,-1.9028358176300562,-0.027990778384812603,-0.003174027633341794
-0.38501465308316746,-0.9961407541946152,0.5553557592388215,0.5297716554979397,1.0654692487622917,0.30121382289036597,-1.4057362628290446,-0.6937036103077298,0.7631318831707996,0.815745919953402,0.7570903408240411,1.4932249404829254,0.8611500037473029,1.1152746157059006,-0.07366418634682298,0.07366418634682298,-1.3449216303259697,-0.6249735880585789
0.2765085359942095,-0.9419120858180695,0.6496563334116892,0.6116475226994843,1.0654692487622917,-0.004321872930970618,-0.9046787501438708,-0.6388060469717076,0.8998644340627094,-0.09121264255197933,0.9623122357378514,1.7576305703922073,0.8769532504254359,-0.5961327910557218,0.5555813790955361,-0.5555813790955364,1.3678374109897156,2.6221690384761556
1.0723245682786693,-0.4925888335552618,-1.506762373985694,-1.5381545388025264,0.5540740518279862,-0.47955491404187356,2.2531488298022246,-0.39830243616627686,0.6947656077248447,0.7579491995415755,0.6202757442148342,-0.7397409162702843,0.37515066492733634,-0.6595182505654116,-0.4302551835848119,0.4302551835848119,-0.39939565741925775,-0.7541702442867514
0.6159119507022364,0.7817848732935636,0.2498987500483345,0.2251978292107109,-0.3653771938238827,-0.5814427200105292,0.8082387932217234,-0.25713727330221975,0.48966678138697994,0.584559038306096,0.1414246560826102,-0.9714528960014142,-1.194380514411349,0.16449272306055485,-0.9209308885767596,0.9209308885767593,0.3097488222607762,-0.48716382141519504
-0.5167074781685258,-0.4732214519922097,1.9362271568469138,1.8930173667508852,0.9170852262291493,0.0037118802608415847,0.738323791451699,-0.48718420537697954,0.8998644340627094,0.8735426403652284,0.9623122357378514,-0.27969139911029517,0.3730879040152954,-0.21582003399758348,1.2463376100892498,-1.2463376100892498,-0.14050164102813417,-0.22877050895885012
-1.184042864478522,-0.4383601651787161,-1.252196024463419,-1.2565024171716563,-1.345771978558854,-0.5316272764294302,-0.19387623214862423,-0.37216073933959964,0.5580330568329349,0.6423557587179225,-0.26901913374501035,-0.5517561341680828,-1.2133294833846862,1.1786600752155905,-1.334590114409616,1.3345901144096162,2.4484385228831007,1.4077204699313344
0.7309328314849045,1.1032834072402276,-0.3093516639928376,-0.38724905303111334,-1.5842463856565496,-0.5763841317342644,2.1599288274421924,0.46960189847940786,-2.5184493382350364,-1.9584966598142692,-2.45805267949232,0.005595098615583487,-1.8301877732729723,0.5448054801186931,-1.5187376694039822,1.5187376694039822,-0.7033147201392722,-0.74555713387154
-1.1961261768384153,2.0367911985793365,0.6117835404017702,0.5845455107639768,-0.8184785673095045,-0.6099601915221402,-0.4385787383437091,0.7257905273808449,-1.5613214819916676,-1.0337491332250455,-1.637165099837079,-0.9587987222777963,-1.0394833118749254,0.354649101589624,-0.9171719034597324,0.9171719034597324,1.6267314273808386,0.20188501180172475
0.6283010746132015,0.07681218439846862,-1.225509459244747,-1.233068688416585,-1.544500651140267,-0.6107558269570932,1.2743388050218851,0.12975983973260358,0.48966678138697994,0.584559038306096,0.41505384930102396,-0.8322569850416158,-0.8144972125524519,0.7349618586477623,0.2484552087384281,-0.2484552087384281,-0.25306425685036177,-0.659426029719425
1.547091713626301,1.0761690730519546,-0.5488588609624501,-0.6263694266874993,-1.2477325000853567,-0.5409850951314786,0.8548487944017394,1.4891280747198206,-0.8776587275321184,-0.4913491416679045,-1.637165099837079,-0.5791735105692553,-1.8866159175477557,-1.483529224191378,0.2557596002726514,-0.2557596002726514,0.6474366697274591,0.1502063493104558
0.28186187914927757,-0.8489486543154195,-0.10546666549061655,-0.12697099067032738,1.0654692487622917,-0.31770067199227164,0.6334512887966629,-0.3564757212435933,0.5580330568329349,0.6423557587179225,0.893904937433248,1.939007060430733,0.4931129862931967,0.29126364207993427,0.4780950267968167,-0.4780950267968167,1.5479375963052797,5.576465910893699
-0.6312695322238304,-1.011634659445057,0.9466994881481486,0.9235331673332852,1.0654692487622917,0.935652873569072,-0.7531962463088183,-0.6492627257023785,-0.1256296976266143,0.0065918341878311885,-0.4058337303542172,2.006495986956696,0.942317815789935,-0.532747331546032,0.1675088815024446,-0.1675088815024446,-1.423715461401529,-0.10818696314588912
1.1312116347197674,0.008436272337505388,-0.4415901971182301,-1.023347799344137,0.02129642330868084,1.351828246287385,0.007620457766653113,-0.596979332049024,-0.010414328621354114,-0.09121264255197933,-0.005327673553706712,0.005595098615583487,0.9423710814240784,-2.624467495365793,0.517350791825771,-0.517350791825771,-0.027990778384812603,-0.003174027633341794
-0.31924474812863163,-0.5080827388057035,-0.21375303121419728,-0.24731723609967232,-0.43426974732445983,-0.5448934443390098,-0.21718123273863224,-0.4662708479156377,0.7631318831707996,0.815745919953402,0.8254976391286445,-0.9925431855407775,0.12032386105972603,0.7349618586477623,-0.12432505394675768,0.12432505394675768,-0.4106519190014806,-0.8489144588540779
-0.533532364713669,2.1491220116450385,-1.1032645167762671,-1.0739380257300606,-1.5709978074844555,-0.6237601572262871,2.276453830392233,2.1060721198294035,-2.655181889126946,-2.074090100637922,-2.45805267949232,-0.7900764059628891,-1.8718256752018043,0.29126364207993427,-0.5845017206028255,0.5845017206028255,2.088238152251972,0.7703502992056838
-0.47739847743825914,1.099409930927617,-1.2894784740114011,-1.280002761994163,-1.5550995136779424,-0.6099341076106118,1.6355663141670105,1.170199373434358,-0.1256296976266143,0.06438855459965767,0.07301735777800678,-0.895527853659706,-1.7740914048849838,-0.21582003399758348,-0.4987712304906257,0.4987712304906257,0.5686428386518994,-0.039282079824197236
0.29578057135246116,0.008436272337505388,-0.8992626387590538,1.7986892095954703,0.02129642330868084,0.46448366314907474,0.007620457766653113,-0.6335777076063721,-0.010414328621354114,-0.09121264255197933,-0.005327673553706712,0.005595098615583487,0.5850374937573009,1.2420455347252801,1.6224069847518343,-1.6224069847518343,-0.027990778384812603,-0.003174027633341794
-0.03256658476550383,0.1194204238371832,-2.0498541362971374,-2.0351036777440314,-1.3007268127737337,-0.5339933223903613,-0.36866373657368484,-0.06891705615014351,0.421300505941025,0.35337215665879007,0.41505384930102396,0.07567997962797775,-1.1220871672437271,0.9885036966865213,-1.414895705546106,1.414895705546106,3.146326740980911,2.0709299719026197
-0.7701511532413754,0.47965372090995134,-0.1425084660563388,-0.15829078827815554,-1.3484217047921354,-0.5234959985909543,-0.4968412398187293,1.541411468373175,-2.723548164572901,-2.131886821049749,-2.6632745744061306,0.005595098615583487,-1.7250204361396715,-0.9130600886041704,-1.81129777243261,1.8112977724326105,2.054469367505304,-0.5474555943216756
-0.7262535570352283,-0.34927020998867664,1.0017896592097957,1.0255393843949827,-0.4846143973727305,-0.5013967783602116,-0.8464162486688506,2.1374421560214163,-1.287856380207848,-0.9181556924013925,-0.4058337303542172,-0.8364750429494885,0.0838326987068347,0.9885036966865213,-0.39984157672886445,0.39984157672886445,-0.47818948849481696,-0.831688238023655
0.808939063975614,-0.3299028284256246,-0.40369898954101907,-0.43852167517617113,1.0654692487622917,-0.214204381531318,0.2489187790615294,-0.6492627257023785,0.3529342304950701,-0.3979852086949542,0.20983195438721364,0.1378963337690997,0.6396363134391815,-0.21582003399758348,-0.004720982041346732,0.004720982041346732,0.028342282705207222,-0.46132449016956056
-0.47938687245783196,0.4680332919721202,0.11651746814406193,0.08481113315631525,1.0628195861221856,-0.3232613569642094,-0.4152737377537011,-0.492412544742315,0.8998644340627094,0.9313393607770549,0.9623122357378514,0.6150992850797617,0.8829587861368612,0.5448054801186931,-0.1836999324998009,0.1836999324998009,1.2665310567497108,-0.14263940480673515
-0.03256658476550383,0.008436272337505388,-1.345506911196554,-1.344463923493172,0.02129642330868084,0.9058830503362846,0.007620457766653113,-0.7172311374517394,-0.010414328621354114,-0.09121264255197933,-0.005327673553706712,0.005595098615583487,0.9022575334544972,1.495587372764039,1.9028358176300562,-1.9028358176300562,-0.027990778384812603,-0.003174027633341794
-0.03256658476550383,-0.8644425595658614,-1.3744296081559801,-1.3871310340893934,1.0654692487622917,-0.012729202486173579,-1.9184462758092224,-0.6492627257023785,0.8998644340627094,0.9313393607770549,0.7570903408240411,0.2644380710052801,0.5311664138603525,-0.5961327910557218,-1.2858941708481273,1.2858941708481275,-0.39939565741925775,-0.9178193421757699
-0.23634407214404216,-1.0077611831324464,0.9032635973614004,0.8894937029132001,1.0654692487622917,0.4825002220615797,-0.2754437342136525,-0.6388060469717076,0.6263993322788898,-1.3227327352841778,-0.20061183544040695,1.5382915591828286,0.925402522304618,-0.786289169584791,1.7826337253651185,-1.7826337253651185,-1.333665368743747,0.12436701806482124
-0.4003099713361029,0.8670013521709925,1.6071975339241036,1.5766161541544732,-0.7628345389867088,-0.5962389146619913,-0.17057123155861625,0.6839638124581613,-1.4929552065457126,-4.443755637522808,-1.0214994150956482,-1.0811224016061036,-1.2290248607695955,0.7349618586477623,-1.0912812595620376,1.0912812595620371,-0.3431143495081439,0.1932719013865133
0.4976789181588628,-0.031645152354622924,0.6008041663426842,0.5654408263543982,1.0283731768861153,-0.4759067350622868,0.470316284666606,-0.3041923275902388,0.6263993322788898,-0.16679832704764824,0.41505384930102396,-0.49481235241180177,0.48360990341568616,0.9251182371768315,0.39039961264617096,-0.39039961264617096,-0.5457270579881537,-0.5130031526608295
-0.4925408534487385,0.21625733165244349,-1.3592707449835157,-1.3617362555334156,-1.345771978558854,-0.6258904386037496,2.2414963295072203,-0.2519089339368843,0.6263993322788898,0.700152479129749,0.9623122357378514,-0.8533472745809794,-2.0023188488220054,1.051889156196211,-1.025011348649447,1.025011348649448,0.8725619013719143,0.5636356492406076
0.6991185111717305,0.008436272337505388,-0.6110181196631963,-1.023347799344137,0.02129642330868084,0.8070475581498399,0.007620457766653113,-0.5917509926836886,-0.010414328621354114,-0.09121264255197933,-0.005327673553706712,0.005595098615583487,0.9423710814240784,0.6081909396283829,0.39232182094465085,-0.39232182094465057,-0.027990778384812603,-0.003174027633341794
0.9632689454885611,-0.41124583099044326,-0.9830867550342025,-0.9859808123410932,0.6680119035994655,-0.3646263486855899,0.8431962941067352,-0.5551526171263403,-0.1256296976266143,0.06438855459965767,0.004610059473403348,0.05353517561164629,0.3242281612307633,-0.44699053338586325,0.47386616854016095,-0.47386616854016095,-0.5232145348237083,0.05546213474312936
-0.8033420266704692,-0.3918784494273912,0.3261129558256952,0.3000493374659911,0.8932377325250671,-0.4380786686242994,0.202308777881513,-0.49764088410765045,0.6947656077248447,0.584559038306096,0.893904937433248,-0.621354089647982,0.22128578515741232,-0.08904911497820404,0.29245242090363255,-0.29245242090363255,-0.8158773359614999,0.40859966176680074
-0.31809562126251567,1.6883104551055206,1.285764502523725,1.2425069032748783,-1.2168364798004898,-0.5859863644666178,1.3667460133930593,-0.00595106014554839,-1.116477766680803,-2.009499123695106,-1.2449129623796802,-0.8694303911703755,-1.5173808124655992,0.020331085612424717,-1.0596612213862024,1.0596612213862024,0.7576576444687481,0.312835922412159
-0.6109267553007343,-1.0000142305072257,1.3057809410979937,1.3027038123405643,1.0654692487622917,3.140303137993974,-1.6154812681391173,-0.6780185922117234,0.6263993322788898,-0.8025622515777395,0.48346114760562736,0.9351092783570358,0.9384593803287627,-0.15243457448789377,0.775439292701661,-0.775439292701661,-1.1423089218459601,0.796189630451318
2.599410776369519,-0.5739318361200805,0.36439536017130775,0.3534208819678236,0.02129642330868084,-0.09181204074970714,0.3537912817165656,-0.5080975628383213,0.8314981586167546,0.8735426403652284,0.893904937433248,0.3066186500840069,0.6497816472992943,-0.786289169584791,0.9390405767722764,-0.9390405767722765,-0.5007020116592628,-0.642199808889002
-0.9613428137376406,-1.011634659445057,0.49443203639600314,0.4709040287557761,0.5206877143257779,-0.2508912107978573,-1.1144237554539436,-0.6811555958309247,0.8998644340627094,0.9313393607770549,0.9623122357378514,0.9899440311593806,0.629931915726089,0.48142002060900346,0.9173836966094042,-0.9173836966094039,-1.0072337828592868,-0.452711379754349
0.040654385744946134,1.7695213330092183,-1.1989758037954317,-1.1861374425196007,-0.7071905636582259,-0.6153254486012518,0.9014587955817555,0.4330035229220597,0.21620167960316028,-0.5829347140127991,0.1414246560826102,-1.0853404595139764,-1.7019205080600055,-0.7452750487255804,-0.6823207651254652,0.6823207651254652,-0.8609023822903911,-0.5646818151520986
-0.5902780209588999,-1.050369422571161,2.199887512025688,2.174409288544885,1.0654692487622917,1.210164551752346,-1.021203753093911,-0.5917509926836886,0.8314981586167546,0.9313393607770549,0.893904937433248,4.684962758455845,0.9418755860433011,-1.6103001432107573,1.3038757118237454,-1.3038757118237456,-0.950952474948173,2.1742872968851574
-0.03256658476550383,0.008436272337505388,-0.8502354910950763,-0.91010302026432,0.02129642330868084,4.969912930964529,0.007620457766653113,-0.00595106014554839,-0.010414328621354114,-0.09121264255197933,-0.005327673553706712,0.005595098615583487,0.940725699061622,0.020331085612424717,-1.7415002533278099,1.7415002533278099,-0.027990778384812603,-0.003174027633341794
-1.2230459624904217,-0.7249974123118865,0.08062221878136135,0.12323287871084133,1.0654692487622917,0.16782284850560442,0.6334512887966629,-0.5760659745876822,0.8998644340627094,0.9313393607770549,0.9623122357378514,-0.28390945701816794,0.9423710814240784,-0.21582003399758348,1.898905969553164,-1.898905969553164,-0.7370835048859405,-0.6249735880585789
-0.5882896259393257,-1.0077611831324464,0.242754683422181,0.21838401811137778,1.023073851605903,-0.38388518301921115,0.15569877670149698,-0.3512473818782578,0.6947656077248447,0.8735426403652284,0.9623122357378514,3.41532732818617,0.7724297277170588,0.0377218040411754,0.7995736857825742,-0.7995736857825743,-0.4331644421659261,0.11575390764960979
-1.0167119168669474,-0.2601802547986371,-1.81901826197708,-1.8173366532552926,-1.3616702829642295,-0.5967653985692234,-0.05404622860857583,-0.24145225520621338,0.011102853265295537,-0.10900160663582177,0.41505384930102396,-0.5517561341680828,-1.6759259667271527,0.29126364207993427,-1.6932741829059494,1.6932741829059494,0.5573865770696769,-0.7886226859475974
-0.6898506412461782,-1.003887706819836,0.8214123553511975,0.801747014411061,1.0654692487622917,1.4690393542794093,-1.254253758993992,-0.6853382673231931,0.48966678138697994,0.7579491995415755,0.1414246560826102,0.8507481201995822,0.8788526870643385,0.22787818257024456,0.9089686958360591,-0.908968695836059,-0.579495842734822,0.5980880909014538
-1.0313954479166056,0.5106415314108348,0.459661357916663,0.44059796808781565,-1.4279131605761224,-0.6088502467140952,1.0995513005968245,0.07224810671391363,-1.219490104761893,-0.860358971989566,-2.0476088896646996,-0.7246965083908626,-2.0735841293646566,0.7349618586477623,-1.48183127007317,1.4818312700731695,-0.5569833195703766,-0.25460984020448457
0.6509382769084424,0.008436272337505388,-0.7321568618242282,1.7986892095954703,0.02129642330868084,0.9693117276904014,0.007620457766653113,-0.46104250855030227,-0.010414328621354114,-0.09121264255197933,-0.005327673553706712,0.005595098615583487,0.6248374766029982,0.48142002060900346,1.6583736378033898,-1.6583736378033898,-0.027990778384812603,-0.003174027633341794
0.4868193625401013,-0.16334334698337685,-1.6929885201686687,-1.692907980139436,0.09037392179331444,-0.5832798103553466,0.6101462882066544,-0.28327897012889697,0.2845679550491152,0.44648909510006624,0.20983195438721364,-0.3682706151756214,-0.973644875073733,-2.180769278797965,-0.04965794048580849,0.04965794048580849,-0.9847212596948414,-0.504390042245618
0.4993615016273652,0.008436272337505388,-0.879377663302358,1.7986892095954703,0.02129642330868084,1.0522874541577172,0.007620457766653113,-0.00595106014554839,-0.010414328621354114,-0.09121264255197933,-0.005327673553706712,0.005595098615583487,0.9189900433876279,0.020331085612424717,1.6922472195966005,-1.6922472195966,-0.027990778384812603,-0.003174027633341794
-0.41132261506498213,-1.050369422571161,1.6036325774931037,1.5647445065351158,1.0654692487622917,1.8028383827733634,-1.4639987643040648,-0.683246931577059,0.5580330568329349,0.6423557587179225,0.6886830425194377,0.36567146079422425,0.9420799270661242,0.10110726355086512,1.2962723101097586,-1.2962723101097586,-1.7163782625393207,-0.36658027560223405
-0.7352778057445346,-0.6785156965605615,0.5117632614027725,0.4874661512053979,0.9091359733372674,-0.349325803885121,0.4586637843716022,-0.49764088410765045,0.07946912871125045,0.2377787158351371,0.8254976391286445,-0.6171360317401093,0.4177765445935407,-0.08904911497820404,0.3276929063757626,-0.3276929063757626,-1.2098464913392966,-0.4957769318304065
1.7078457527929696,0.8786217811088238,-0.035213717156718394,-0.06549484053341277,-1.1708907466872105,-0.6117772044446559,0.8781537949917475,0.025193052425894584,-0.8092924520861635,-0.07432357438872621,-1.2267213100094585,-0.9545806643699235,-1.6687040511710933,0.10110726355086512,-0.9716344719166604,0.9716344719166607,0.050854805869652665,-0.659426029719425
-0.836379957857107,2.311808016774676,-0.7171806579373999,-0.725954017901716,-1.4862069071830526,-0.6261925267168088,1.2743388050218851,-0.3773890787049351,-0.4674610748563889,0.3946555283815229,-0.4742410286588207,-0.9798890118171596,-1.9079536243343305,-0.5961327910557218,-1.4820875645129672,1.482087564512967,0.5686428386518994,0.04684902432791774
0.23796417354238897,-1.0542428988837713,1.973350289712893,1.9499619413226,1.0654692487622917,1.4654442142311257,-1.4873037648940728,-0.672790252846388,0.8314981586167546,0.0065918341878311885,0.41505384930102396,1.361133127052176,0.8980242321750687,-3.2424757255852676,1.0226352798861655,-1.0226352798861653,-1.6826094777926524,-0.1598656256371581
0.686729241393107,1.8005091435101017,-0.544015529509037,-0.566887955077565,-1.5630486603162275,-0.6173969629344055,0.6567562893866709,-0.37216073933959964,-0.8092924520861635,-0.5135786495186071,-1.2951286083140618,-1.113460845566461,-1.5262922989301333,0.0377218040411754,-0.932976727247233,0.9329767272472332,0.43356769966522635,-0.6163604776433675
